backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,seeds_present,seeds,parameter_count_mean,classification_threshold_mean,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,history_final_loss_mean,history_final_loss_std,history_final_accuracy_mean,history_final_accuracy_std,history_best_loss_mean,history_best_loss_std,history_best_accuracy_mean,history_best_accuracy_std,build_time_sec_mean,forward_time_sec_mean,gradient_time_sec_mean,train_time_sec_mean,total_time_sec_mean
qiskit_mixed,su2_qcnn,5,4,10,coherent_overrotation,0.01,3,"0,1,2",5.0,0.581103531705602,0.21156372102532958,0.03211231735500711,0.21506414968533394,0.03230761361665297,1.0,0.0,0.9566666666666667,0.011547005383792535,0.21156372102532958,0.03211231735500711,1.0,0.0,0.21156372102532958,0.03211231735500711,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,4,10,coherent_overrotation,0.05,3,"0,1,2",5.0,0.5910669376855489,0.21105965911239202,0.03308119435545934,0.21477818360152864,0.03338226401838522,1.0,0.0,0.96,0.017320508075688787,0.21105965911239202,0.03308119435545934,1.0,0.0,0.21105965911239202,0.03308119435545934,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,4,10,coherent_overrotation,0.1,3,"0,1,2",5.0,0.6023291830712743,0.20997831224232044,0.03364692941212234,0.21396180179639726,0.03404162779415292,1.0,0.0,0.9666666666666667,0.011547005383792535,0.20997831224232044,0.03364692941212234,1.0,0.0,0.20997831224232044,0.03364692941212234,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,8,10,coherent_overrotation,0.0,3,"0,1,2",5.0,0.4370246039728238,0.14682457507883664,0.0036791809493628208,0.1494275057235129,0.00345178195984486,1.0,0.0,0.9899999999999999,0.0,0.14682457507883664,0.0036791809493628208,1.0,0.0,0.14682457507883664,0.0036791809493628208,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,8,10,coherent_overrotation,0.001,3,"0,1,2",5.0,0.4370158443144596,0.14681804416925337,0.0036754930274534234,0.14942131405611406,0.003448994523445066,1.0,0.0,0.9899999999999999,0.0,0.14681804416925337,0.0036754930274534234,1.0,0.0,0.14681804416925337,0.0036754930274534234,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,8,10,coherent_overrotation,0.005,3,"0,1,2",5.0,0.4369824988727553,0.1467928722745146,0.0036607538948791405,0.14939743731779986,0.003437888869100752,1.0,0.0,0.9899999999999999,0.0,0.1467928722745146,0.0036607538948791405,1.0,0.0,0.1467928722745146,0.0036607538948791405,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,8,10,coherent_overrotation,0.01,3,"0,1,2",5.0,0.4369446548967771,0.14676359716303444,0.0036423044395485506,0.14936963794229127,0.0034240448960626124,1.0,0.0,0.9899999999999999,0.0,0.14676359716303444,0.0036423044395485506,1.0,0.0,0.14676359716303444,0.0036423044395485506,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,8,10,coherent_overrotation,0.05,3,"0,1,2",5.0,0.4367985711487139,0.14662507393327973,0.003482508681416734,0.1492364509985362,0.003302418724138884,1.0,0.0,0.9899999999999999,0.0,0.14662507393327973,0.003482508681416734,1.0,0.0,0.14662507393327973,0.003482508681416734,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,8,10,coherent_overrotation,0.1,3,"0,1,2",5.0,0.43702575930448156,0.14671960641530302,0.003189368148568037,0.14931834386205736,0.003057024908473203,1.0,0.0,0.9899999999999999,0.0,0.14671960641530302,0.003189368148568037,1.0,0.0,0.14671960641530302,0.003189368148568037,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,12,10,coherent_overrotation,0.0,3,"0,1,2",5.0,0.34350620472508614,0.12340244953343066,0.004685717433965434,0.1260050220638169,0.004345491233740737,1.0,0.0,1.0,0.0,0.12340244953343066,0.004685717433965434,1.0,0.0,0.12340244953343066,0.004685717433965434,1.0,0.0,,,,,
qiskit_mixed,su2_qcnn,5,12,10,coherent_overrotation,0.001,3,"0,1,2",5.0,0.3435273762111888,0.12340759781225362,0.004679363196950949,0.1260095195530466,0.004339901129499977,1.0,0.0,1.0,0.0,0.12340759781225362,0.004679363196950949,1.0,0.0,0.12340759781225362,0.004679363196950949,1.0,0.0,,,,,
