backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,seeds_present,seeds,parameter_count_mean,classification_threshold_mean,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,history_final_loss_mean,history_final_loss_std,history_final_accuracy_mean,history_final_accuracy_std,history_best_loss_mean,history_best_loss_std,history_best_accuracy_mean,history_best_accuracy_std,build_time_sec_mean,forward_time_sec_mean,gradient_time_sec_mean,train_time_sec_mean,total_time_sec_mean
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.0,3,"0,1,2",40.0,0.4654538317849399,0.1176040889453563,0.0342145741087249,0.1243081695228372,0.0382409181084226,0.9791666666666666,0.0360843918243516,0.97,0.0346410161513775,0.1178635018713764,0.0338841755397826,0.9791666666666666,0.0360843918243516,0.1176040889453563,0.0342145741087249,0.9791666666666666,0.0360843918243516,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.001,3,"0,1,2",40.0,0.4658728192754462,0.1176064193758122,0.0341258727679564,0.1242915335102903,0.0381202757724908,0.9791666666666666,0.0360843918243516,0.97,0.0346410161513775,0.1178771867970499,0.0337811071526599,0.9791666666666666,0.0360843918243516,0.1176064193758122,0.0341258727679564,0.9791666666666666,0.0360843918243516,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.005,3,"0,1,2",40.0,0.466855643666366,0.1174814135729275,0.0338150256642609,0.1240934812962987,0.0376901659506966,0.9791666666666666,0.0360843918243516,0.97,0.0346410161513775,0.1178007481095807,0.0334116398523977,0.9791666666666666,0.0360843918243516,0.1174814135729275,0.0338150256642609,0.9791666666666666,0.0360843918243516,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.01,3,"0,1,2",40.0,0.467216685982381,0.1171498211661029,0.0334884854143782,0.1236874883796992,0.0372251398632296,0.9791666666666666,0.0360843918243516,0.9666666666666668,0.0321455025366431,0.1175372479708391,0.0330089238277829,0.9791666666666666,0.0360843918243516,0.1171498211661029,0.0334884854143782,0.9791666666666666,0.0360843918243516,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.05,3,"0,1,2",40.0,0.5466090479489344,0.1406666970385927,0.0406206903830282,0.1561992000179513,0.0544172071473325,0.9375,0.0625,0.93,0.06557438524302,0.1415974539033861,0.0390881569455155,0.9375,0.0625,0.1406666970385927,0.0406206903830282,0.9375,0.0625,,,,,
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.1,3,"0,1,2",40.0,0.4520383549291948,0.1172411923631474,0.0293542910656618,0.1231246591973622,0.0307163485138468,1.0,0.0,0.98,0.02,0.1178439708298341,0.0284415104215064,1.0,0.0,0.1172411923631474,0.0293542910656618,1.0,0.0,,,,,
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.0,3,"0,1,2",40.0,0.5185806569836452,0.0555810300195814,0.0005558855333261,0.2937250156329489,0.004901092638504,1.0,0.0,0.6433333333333334,0.0115470053837925,0.0555810300195814,0.0005558855333261,1.0,0.0,0.0555810300195814,0.0005558855333261,1.0,0.0,,,,,
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.001,3,"0,1,2",40.0,0.5201410919223547,0.0563969497016076,0.0005703893883338,0.2934166055171239,0.0047466000659305,1.0,0.0,0.6433333333333334,0.0115470053837925,0.0563969497016076,0.0005703893883338,1.0,0.0,0.0563969497016076,0.0005703893883338,1.0,0.0,,,,,
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.005,3,"0,1,2",40.0,0.5267947880313456,0.0598945345404562,0.0006290499877113,0.292292310363125,0.0040932583032988,1.0,0.0,0.64,0.01,0.0598945345404562,0.0006290499877113,1.0,0.0,0.0598945345404562,0.0006290499877113,1.0,0.0,,,,,
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.01,3,"0,1,2",40.0,0.5357335114782313,0.0647516013455952,0.0007061630266992,0.2911134042202283,0.0032842622168268,1.0,0.0,0.6366666666666667,0.0057735026918962,0.0647516013455952,0.0007061630266992,1.0,0.0,0.0647516013455952,0.0007061630266992,1.0,0.0,,,,,
