num_qubits,model_family,noise_model_name,train_size,noise_strength,seeds_present,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,history_best_accuracy_mean,history_best_accuracy_std,history_best_loss_mean,history_best_loss_std
5,su2_qcnn,depolarizing,4,0.1,3,0.96,0.0173205080756887,0.275457215064681,0.0208756869401243,1.0,0.0,0.2746594334384343,0.0207289407037077
5,su2_qcnn,depolarizing,8,0.0,3,0.99,0.0,0.1494275057235113,0.0034517819598524,1.0,0.0,0.1468245750788352,0.0036791809493709
5,su2_qcnn,depolarizing,8,0.001,3,0.99,0.0,0.1495505685566275,0.003323109529005,1.0,0.0,0.1469778201638577,0.0035433561320623
5,su2_qcnn,depolarizing,8,0.005,3,0.99,0.0,0.150199003372709,0.0028652990292193,1.0,0.0,0.1477416572233495,0.0030560364831862
5,su2_qcnn,depolarizing,8,0.01,3,0.99,0.0,0.1513928770804042,0.0024286181356652,1.0,0.0,0.1490700111398343,0.0025812229877744
5,su2_qcnn,depolarizing,8,0.05,3,0.9866666666666668,0.0057735026918962,0.1798085140533645,0.0015389651770104,1.0,0.0,0.1784615643785407,0.0015296043982352
5,su2_qcnn,depolarizing,8,0.1,3,0.98,0.0,0.2319969348702635,0.0016705578311822,1.0,0.0,0.2314361228976166,0.0016491060652555
5,su2_qcnn,depolarizing,12,0.0,3,1.0,0.0,0.126005022063809,0.004345491233736,1.0,0.0,0.1234024495334222,0.0046857174339598
5,su2_qcnn,depolarizing,12,0.001,3,1.0,0.0,0.1261885121167943,0.0042250378523982,1.0,0.0,0.1236035905065364,0.0045615671910408
5,su2_qcnn,depolarizing,12,0.005,3,1.0,0.0,0.1271285342112099,0.0038153433243198,1.0,0.0,0.1246267888738485,0.0041298843248721
5,su2_qcnn,depolarizing,12,0.01,3,1.0,0.0,0.1288429987744036,0.0033742716312819,1.0,0.0,0.1264719260929584,0.0036478333832881
5,su2_qcnn,depolarizing,12,0.05,3,0.9966666666666668,0.0057735026918962,0.1606465383160532,0.0018923288891492,1.0,0.0,0.1594656129378074,0.0018947459442012
5,su2_qcnn,depolarizing,12,0.1,3,0.84,0.2598076211353315,0.2455989790176081,0.0456712388047453,0.8611111111111112,0.240562612162344,0.2453578869556836,0.0458960542361239
5,su2_qcnn,depolarizing,16,0.0,3,1.0,0.0,0.1194273294429211,0.0011796200170626,1.0,0.0,0.1174744172131935,0.0011664415890005
5,su2_qcnn,depolarizing,16,0.001,3,1.0,0.0,0.1197505905097021,0.0011890500506658,1.0,0.0,0.1178189648931434,0.0011783368745997
5,su2_qcnn,depolarizing,16,0.005,3,1.0,0.0,0.1209908719223166,0.0007551871914298,1.0,0.0,0.1191465200922939,0.0007543089066428
